plate_name,gene_name,gene_length,aligned_length,alignment_rate,total_read_count,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR032W,1746,242,0.138602520046,242,1,128,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YEL032W,2916,501,0.171810699588,501,1,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YBL023C,2607,714,0.273878020713,714,1,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YFL009W,2340,251,0.107264957265,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL174C,1764,251,0.142290249433,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR146C,330,328,0.993939393939,7279,22,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL063C,504,500,0.992063492063,23594,47,7,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR158CD,5268,1213,0.230258162491,31626,26,89,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YNL325C,2640,251,0.0950757575758,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR297W,390,390,1.0,92860,238,2640,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR316WB,5268,604,0.114654517844,1757,2,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR203C,1055,251,0.237914691943,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL174C,2607,649,0.248945147679,649,1,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR216W,3972,336,0.0845921450151,336,1,7,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR370C,537,535,0.996275605214,24347,45,9,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR461W,363,32,0.0881542699725,32,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL162C,822,251,0.305352798054,251,1,7,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR250W,705,695,0.985815602837,49447,71,94,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKR091W,459,445,0.969498910675,22841,51,23,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL122C,504,500,0.992063492063,22339,44,18,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR158WB,5271,777,0.147410358566,1255,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR176C,978,980,1.00204498978,276755,282,49718,2
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOL093W,882,502,0.569160997732,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR161CD,5268,1134,0.215261958998,10774,9,459,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOL042W,1092,332,0.304029304029,412,1,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR146C,1044,251,0.240421455939,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR161CC,1323,923,0.697656840514,13672,14,1308,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL025C,375,376,1.00266666667,60502,160,2199,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR154C,2184,251,0.114926739927,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR141WA,225,225,1.0,951,4,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR227WB,5268,1264,0.239939255885,23446,18,2654,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR029C,885,251,0.283615819209,251,1,6,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YCR060W,336,316,0.940476190476,10793,34,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR227WA,1323,1055,0.797430083144,25793,24,1413,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL089C,2031,53,0.0260955194485,53,1,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR071W,690,680,0.985507246377,114456,168,194,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YEL060C,1908,502,0.263102725367,502,1,38,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YML131W,1098,1098,1.0,442875,403,65523,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL139C,744,744,1.0,258231,347,28717,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YNR036C,462,172,0.372294372294,172,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR066W,900,251,0.278888888889,251,1,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR198C,1413,251,0.177636234961,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR038CB,5268,995,0.188876233865,12972,13,641,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR180W,1149,251,0.218450826806,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR329W,603,606,1.00497512438,96317,158,5761,3
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR089C,618,612,0.990291262136,42168,68,62,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL020C,3249,251,0.0772545398584,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR053C,456,451,0.989035087719,11797,26,5,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL181W,258,258,1.0,47016,182,1040,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL138C,486,463,0.952674897119,24096,52,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR439W,960,251,0.261458333333,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJR157W,363,361,0.994490358127,15562,43,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR464W,4308,248,0.0575673166202,248,1,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YML045WA,1323,875,0.661375661376,12780,14,968,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YCR006C,474,472,0.995780590717,33383,70,36,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YFR030W,3108,296,0.0952380952381,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YER167W,2556,376,0.14710485133,376,1,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGL044C,891,501,0.56228956229,501,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YNL199C,1605,177,0.110280373832,353,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YCL065W,369,353,0.956639566396,8032,22,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIR009W,336,336,1.0,280352,834,7450,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR390W,339,332,0.979351032448,14056,42,5,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR027C,1257,251,0.199681782021,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOL094C,972,251,0.258230452675,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR151C,1581,268,0.169512966477,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL096WA,279,274,0.982078853047,4016,14,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR235C,702,693,0.987179487179,58734,84,101,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR068W,933,922,0.988210075027,39909,43,59,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR156C,2181,251,0.115084823475,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL225W,348,206,0.591954022989,7292,35,105,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR293C,660,661,1.00151515152,102877,155,7317,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJL078C,2646,251,0.0948601662887,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR135C,4548,251,0.0551890941073,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YBR116C,528,531,1.00568181818,95141,179,5200,3
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YEL021W,804,802,0.997512437811,197788,246,748,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHL018W,363,358,0.986225895317,12801,35,12,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL127C,621,562,0.90499194847,24096,42,42,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YNL304W,1068,952,0.89138576779,10040,10,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL259C,1428,496,0.347338935574,496,1,8,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR348C,1500,391,0.260666666667,391,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL092W,441,437,0.990929705215,19578,44,6,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR303W,1236,251,0.203074433657,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR280C,4302,995,0.231287773129,995,1,50,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR008C,507,499,0.984220907298,28865,57,53,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLL054C,2310,251,0.108658008658,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YCR057C,2772,251,0.0905483405483,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR294C,330,314,0.951515151515,2761,8,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR078C,600,595,0.991666666667,55471,93,265,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJL178C,591,584,0.988155668359,64507,110,99,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR363C,657,658,1.00152207002,95747,145,6789,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR012C,369,368,0.9972899729,25351,68,16,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLL038C,744,745,1.00134408602,198097,265,22842,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL152C,744,466,0.626344086022,19829,42,20,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL177C,921,251,0.272529858849,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR219C,1398,251,0.179542203147,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR442C,2937,251,0.0854613551243,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR199C,885,880,0.994350282486,51706,58,73,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR043W,861,858,0.996515679443,70280,81,285,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL017C,2766,251,0.090744757773,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL009CA,547,119,0.217550274223,119,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR182C,636,232,0.364779874214,232,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKR039W,1809,251,0.138750690989,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR207C,786,789,1.00381679389,175232,222,17379,3
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR212W,1680,502,0.29880952381,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR038CA,1323,517,0.390778533636,1004,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGL066W,1974,251,0.127152988855,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YFL021W,1533,251,0.163731245923,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR080C,4038,251,0.0621594848935,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YNL052W,462,463,1.00216450216,81715,176,3550,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL207W,1617,502,0.310451453309,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YCL058WA,342,335,0.979532163743,4769,14,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR022W,498,493,0.989959839357,37399,75,32,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJL221C,1770,89,0.0502824858757,86,0,0,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL117W,2658,377,0.141835966892,377,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR027WB,5268,1042,0.197798025816,15442,14,1361,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLL053C,459,288,0.627450980392,3876,13,573,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR027WA,1323,514,0.38851095994,3263,6,6,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR031W,1029,1024,0.995140913508,76304,74,170,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR128W,3447,201,0.0583115752829,201,1,26,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR138C,1470,251,0.17074829932,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL105C,2061,58,0.0281416787967,1992,34,12,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR074C,915,355,0.387978142077,355,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJL032W,315,312,0.990476190476,6275,20,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR189C,3597,593,0.164859605227,593,1,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR142C,1002,263,0.2624750499,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJR109C,3357,502,0.149538278225,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR519W,408,403,0.987745098039,19076,47,24,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR254C,570,570,1.0,169605,297,13660,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR085C,525,175,0.333333333333,175,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR003W,1437,251,0.174669450244,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL105C,2550,68,0.0266666666667,68,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL035C,1119,1109,0.991063449508,61997,55,154,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YBR073W,2775,502,0.180900900901,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJL096W,675,672,0.995555555556,50200,74,142,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJR141W,1044,251,0.240421455939,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR175W,2070,251,0.121256038647,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL135C,609,583,0.957307060755,26104,44,15,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR023C,1206,251,0.208126036484,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR154W,3213,251,0.0781201369437,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YEL072W,696,251,0.360632183908,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR273C,2748,251,0.0913391557496,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR301W,735,727,0.989115646259,37148,51,41,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YAL007C,648,621,0.958333333333,51204,82,65,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR230W,414,416,1.00483091787,89335,214,3021,2
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOL103WB,5268,858,0.162870159453,1757,2,8,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOL103WA,1323,863,0.652305366591,1757,2,6,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL143C,2532,251,0.099131121643,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL188W,1245,251,0.201606425703,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL147C,3663,251,0.0685230685231,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR161C,1620,251,0.154938271605,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR010C,756,251,0.332010582011,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YML016C,2079,251,0.120731120731,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR239C,1416,580,0.409604519774,1004,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR385W,2529,658,0.260181890075,753,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR133W,1749,251,0.143510577473,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR167W,702,701,0.998575498575,56224,80,127,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL051C,438,438,1.0,83479,190,3050,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKR073C,321,307,0.956386292835,5773,18,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YML050W,936,930,0.99358974359,73794,79,96,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR024C,714,714,1.0,171335,239,14025,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHL023C,3441,753,0.218831734961,753,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YFR034C,939,501,0.533546325879,501,1,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL051W,828,830,1.00241545894,169992,204,23925,2
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL045C,921,921,1.0,179436,194,18206,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR070W,1500,374,0.249333333333,374,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKR023W,1593,251,0.157564344005,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR364W,330,324,0.981818181818,12550,38,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJR124C,1347,937,0.695619896065,2008,2,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR006W,1626,95,0.0584255842558,95,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YEL043W,2871,251,0.0874259839777,251,1,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR335C,2877,983,0.341675356274,983,1,15,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR166C,2916,189,0.0648148148148,189,1,5,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJL003W,357,357,1.0,8534,23,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR416W,2580,502,0.194573643411,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJL011C,486,481,0.989711934156,36395,75,15,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR081C,2250,753,0.334666666667,753,1,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKR034W,810,403,0.497530864198,11546,28,8,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR146C,2130,491,0.230516431925,491,1,8,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR056C,2652,1045,0.394042232278,20080,19,12,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YBR112C,2901,94,0.0324026197863,9063,96,187,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YBL081W,1107,50,0.0451671183379,50,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL177W,339,339,1.0,59852,176,1299,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR068C,1413,251,0.177636234961,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR057C,618,607,0.982200647249,50702,83,63,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDL005C,1296,1295,0.999228395062,180218,139,963,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YER168C,1641,169,0.102985984156,169,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL265W,1827,65,0.0355774493706,65,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR202W,669,666,0.995515695067,47941,71,43,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR147C,915,35,0.0382513661202,4983,142,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YEL026W,381,381,1.0,84934,222,2943,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YCL014W,4911,251,0.0511097536143,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKR033C,426,423,0.992957746479,17319,40,5,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR099W,822,38,0.0462287104623,38,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL163C,783,774,0.988505747126,13303,17,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR021W,1200,251,0.209166666667,251,1,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR028W,1101,1101,1.0,127006,115,288,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR421C,471,472,1.00212314225,102100,216,6338,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR007W,675,397,0.588148148148,496674,1251,22279,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGL220W,363,358,0.986225895317,16817,46,11,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR063W,1164,238,0.204467353952,238,1,6,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YML022W,564,564,1.0,155108,275,12046,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR356W,594,592,0.996632996633,28614,48,34,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR082W,552,547,0.990942028986,32630,59,79,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR151W,438,427,0.974885844749,16315,38,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YNL296W,315,316,1.00317460317,63307,200,2822,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL022W,3303,251,0.075991522858,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJR076C,1248,284,0.227564102564,294,1,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR059W,393,391,0.994910941476,15311,39,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR119C,1626,251,0.154366543665,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL157W,3191,312,0.0977749921655,58768,188,1121,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YBR013C,390,251,0.64358974359,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJR146W,354,351,0.991525423729,14809,42,5,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YMR121C,615,141,0.229268292683,141,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL124W,1740,267,0.153448275862,1255,4,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YAL059CA,423,395,0.933806146572,10793,27,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL257WA,1323,918,0.69387755102,2761,3,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPL257WB,5268,743,0.141040242976,4016,5,6,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YNL038W,639,237,0.370892018779,237,1,68,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR136C,858,857,0.998834498834,85089,99,144,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YBR247C,1452,500,0.34435261708,500,1,9,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL054W,318,312,0.981132075472,7279,23,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YCR007C,720,721,1.00138888889,138231,191,15757,1
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLL002W,1311,251,0.191456903127,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJR003C,1620,251,0.154938271605,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR049W,1899,388,0.204318062138,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR133W,552,546,0.989130434783,43925,80,86,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR170W,3417,251,0.0734562481709,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL004W,1206,251,0.208126036484,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR311W,1929,251,0.130119232763,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YNL142W,1500,251,0.167333333333,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIR036WA,402,230,0.572139303483,21220,92,450,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL192C,378,377,0.997354497354,18825,49,3,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR393W,840,840,1.0,73543,87,112,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR310C,3189,502,0.157416117905,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YLR046C,813,798,0.981549815498,51706,64,88,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR008C,351,306,0.871794871795,25351,82,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YER138C,5268,1284,0.243735763098,55913,43,2490,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YEL008W,381,381,1.0,87379,229,4015,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR102C,552,551,0.998188405797,37148,67,96,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR122W,3195,251,0.0785602503912,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YDR210CD,5268,477,0.0905466970387,1757,3,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOL062C,1476,423,0.286585365854,423,1,2,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YJR026W,1323,967,0.730914588057,4016,4,10,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR209W,876,876,1.0,22794,26,273,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR176W,1299,253,0.194765204003,502,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YGR163W,1026,251,0.244639376218,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YKL022C,2523,251,0.0994847403884,251,1,0,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YOR219C,2796,251,0.0897711015737,251,1,1,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YIL130W,2895,593,0.204835924007,4393,7,210,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YBL092W,393,385,0.979643765903,22088,57,21,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YPR192W,918,916,0.997821350763,109185,119,270,0
scORFeome-HIP-02_S146_L001_sorted.raw.vcf,YHR188C,1833,502,0.273867975996,502,1,1,0
