plate_name,gene_name,gene_length,aligned_length,alignment_rate,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR125W,3111,3116,1.0016072,96,609,5
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR198C,1413,1396,0.987968861,87,28,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL031W,3105,257,0.082769726,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR115W,2580,2585,1.001937985,75,364,5
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YML054C,1776,171,0.096283784,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR179C,606,299,0.49339934,1,10,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR075W,1191,1181,0.991603694,76,23,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR088C,879,874,0.994311718,64,14,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL221W,552,302,0.547101449,2,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR464W,4308,529,0.1227948,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR399C,2061,2038,0.988840369,48,39,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YFR030W,3108,502,0.161518662,1,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER017C,2286,251,0.109798775,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER185W,912,912,1,87,167,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YCR030C,2613,2596,0.993494068,46,34,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR090C,3456,251,0.072627315,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL199C,1605,251,0.156386293,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR014W,2274,2274,1,66,40,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL055C,1884,1886,1.001061571,249,838,2
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER143W,1287,251,0.195027195,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBR179C,2568,251,0.097741433,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR009W,1563,251,0.160588612,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBL064C,786,787,1.001272265,196,265,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YAL002W,3825,3820,0.99869281,37,38,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPR156C,1869,1863,0.996789727,100,49,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLL019C,2214,2215,1.000451671,301,1189,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR056WA,435,250,0.574712644,1,5,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBR126C,1488,251,0.168682796,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR257W,966,251,0.259834369,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR047C,2061,2050,0.994662785,25,19,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR213WB,300,265,0.883333333,6,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR229C,1518,1510,0.994729908,113,64,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR177W,648,251,0.387345679,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL225W,348,303,0.870689655,99,50,2
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR210W,1350,1318,0.976296296,33,12,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR001C,2589,2592,1.001158749,64,327,3
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR228C,2445,2448,1.001226994,278,1223,3
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPR187W,544,542,0.996323529,54,12,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKR026C,918,493,0.537037037,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBR062C,348,342,0.982758621,14,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL019W,951,172,0.18086225,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL078C,2646,502,0.189720333,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR025W,810,806,0.995061728,65,15,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIR023W,2913,251,0.086165465,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBR116C,528,82,0.15530303,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YEL021W,804,438,0.544776119,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGL242C,546,251,0.45970696,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL167C,2160,502,0.232407407,1,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGL103W,961,946,0.984391259,63,15,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR303W,1236,251,0.203074434,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBL109W,336,72,0.214285714,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR280C,4302,1182,0.274755927,1,13,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBR119W,986,986,1,51,7,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR192W,2163,2165,1.000924642,76,349,2
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLL021W,4401,251,0.057032493,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR223C,3258,3216,0.987108656,29,28,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER073W,1563,251,0.160588612,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL037C,987,988,1.001013171,81,234,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR016C,1575,1571,0.997460317,39,21,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YML089C,369,118,0.319783198,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNR048W,1182,251,0.212351946,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKR046C,852,249,0.292253521,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR031C,2532,2535,1.001184834,117,565,3
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL095W,2454,1716,0.699266504,2,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR270C,2523,2523,1,330,1247,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIR026C,1095,499,0.455707763,1,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL009CA,547,176,0.321755027,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKR039W,1809,1811,1.001105583,275,861,2
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR212W,1680,218,0.129761905,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBL047C,4146,400,0.096478534,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR091C,3276,251,0.076617827,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YAR042W,3567,993,0.278385198,1,10,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL221C,1770,251,0.14180791,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKR099W,2436,2432,0.998357964,71,49,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL213C,2148,251,0.116852886,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR251W,2493,488,0.195748095,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL294C,1602,1589,0.991885144,35,17,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR128W,3447,634,0.183928053,1,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL107W,1056,1039,0.983901515,24,12,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR193W,1131,106,0.09372237,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YML076C,2835,84,0.02962963,1,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR091W,1485,1485,1,273,625,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL137C,1461,251,0.171800137,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YML029W,2517,2515,0.999205403,62,50,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR001W,1314,251,0.191019787,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YML126C,1476,1108,0.750677507,1,7,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR189C,3597,615,0.170975813,1,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR179WA,807,812,1.006195787,185,221,5
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKR040C,504,347,0.688492063,4,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL246C,1074,451,0.419925512,1,6,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR152W,1632,1635,1.001838235,127,385,3
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL077W,1179,1149,0.974554707,26,8,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR434W,1605,1603,0.998753894,82,42,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR242C,966,290,0.300207039,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR183W,390,387,0.992307692,36,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER069W,2592,501,0.193287037,1,14,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR148W,1131,1131,1,344,567,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBR271W,1260,251,0.199206349,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR222W,1248,251,0.201121795,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR114W,393,389,0.989821883,36,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL161C,1302,444,0.341013825,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR145W,2124,2127,1.001412429,82,364,3
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL019C,3852,502,0.130321911,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPR175W,2070,2061,0.995652174,38,19,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOL087C,3351,3353,1.000596837,87,608,2
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL045WA,288,215,0.746527778,1,3,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL201C,3537,706,0.199604184,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YAL037W,804,804,1,70,99,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR003W,633,614,0.969984202,31,3,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR030WA,291,262,0.900343643,2,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR008C,1137,1124,0.988566403,91,30,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR273C,2748,2744,0.998544396,93,77,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL020C,1596,1592,0.997493734,115,49,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHL014C,1218,251,0.206075534,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YML061C,2580,2577,0.998837209,76,66,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL010C,4452,251,0.056379155,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOL162W,648,251,0.387345679,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL143C,2532,251,0.099131122,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPL199C,723,724,1.001383126,263,249,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPL188W,1245,251,0.201606426,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR403W,2052,52,0.025341131,37,5,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL147C,3663,3661,0.999453999,46,46,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YFL036W,4056,251,0.061883629,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL094W,1764,502,0.284580499,1,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR047C,3078,1006,0.326835608,0,15,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR077C,1770,113,0.063841808,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR133W,1749,251,0.143510577,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR040C,3276,3276,1,48,406,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR060W,3078,3061,0.994476933,59,56,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER188CA,300,295,0.983333333,20,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHL023C,3441,251,0.072943912,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL169C,1503,172,0.114437791,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR163C,1389,446,0.321094312,1,6,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR180W,1149,251,0.218450827,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR188W,3414,3406,0.997656708,38,48,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR006W,1626,251,0.154366544,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YEL043W,2871,2876,1.001741553,183,901,5
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR120W,2880,251,0.087152778,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR335C,2877,841,0.292318387,1,5,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR416W,2580,2565,0.994186047,42,38,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL068C,2589,2593,1.001544998,100,576,4
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR081C,2250,2252,1.000888889,80,462,2
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR146C,2130,453,0.212676056,1,5,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR056C,2652,502,0.189291101,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER111C,3282,3248,0.989640463,30,28,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR248C,582,583,1.001718213,180,174,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL298W,2529,2522,0.997232108,42,31,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL326C,1011,502,0.496538081,1,3,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR095C,777,778,1.001287001,182,225,1
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL189W,542,535,0.987084871,50,6,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL218W,954,952,0.997903564,57,13,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER087CA,552,488,0.884057971,18,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPR147C,915,33,0.036065574,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPR157W,1404,251,0.178774929,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPL023C,1974,251,0.127152989,1,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL096C,1011,251,0.248269041,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR021W,1200,437,0.364166667,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPL060W,1242,251,0.202093398,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR004C,1572,251,0.159669211,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YML099C,2643,251,0.09496784,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR421C,471,249,0.52866242,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YFR011C,513,251,0.489278752,1,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR007W,675,390,0.577777778,3,18,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR330W,2016,2013,0.998511905,80,37,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR064W,1689,478,0.283007697,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR345C,351,46,0.131054131,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR098C,1839,251,0.136487221,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR063W,1164,65,0.055841924,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR062W,1686,277,0.164294187,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR188W,1641,251,0.152955515,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YAL027W,786,359,0.456743003,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGL236C,2010,122,0.060696517,1,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOL057W,2136,2135,0.999531835,120,88,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIR031C,1665,1660,0.996996997,41,17,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPR159W,2163,2152,0.994914471,46,31,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOL037C,354,251,0.709039548,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPL022W,3303,3289,0.995761429,35,30,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR199W,2280,2274,0.997368421,87,65,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YAL047C,1869,251,0.134296415,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL174C,1764,251,0.142290249,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL157W,3191,109,0.034158571,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YML104C,3384,3379,0.998522459,73,67,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL224C,2304,2288,0.993055556,55,38,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPR129W,1050,221,0.21047619,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKR018C,2178,2177,0.999540863,38,19,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL011C,1335,251,0.188014981,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL256W,2475,251,0.101414141,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR306W,701,692,0.987161198,61,13,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLL028W,1761,493,0.279954571,0,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJR021C,1025,251,0.244878049,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR274W,2328,2324,0.998281787,79,54,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL175W,318,316,0.993710692,17,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOL165C,432,196,0.453703704,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL210W,816,418,0.512254902,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR286C,1128,1123,0.995567376,136,37,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR398C,3864,502,0.129917184,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR438W,1113,250,0.224618149,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIR030WA,384,262,0.682291667,2,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER014CA,970,160,0.164948454,77,16,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR359W,1449,501,0.345755694,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL142W,1584,251,0.158459596,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YFR025C,1008,1004,0.996031746,51,17,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL220C,2775,2767,0.997117117,60,48,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER024W,2772,2767,0.998196248,57,46,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR258C,3096,3094,0.999354005,105,96,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHL024W,2142,2134,0.996265173,34,17,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR494W,1086,1086,1,82,28,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL197CA,282,268,0.95035461,2,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL138W,1581,398,0.251739405,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR140W,2871,2866,0.998258447,75,57,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR008C,351,251,0.715099715,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR138C,1845,601,0.325745257,8,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR258W,2118,2121,1.001416431,97,468,3
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBR077C,489,488,0.99795501,67,8,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR030W,792,795,1.003787879,168,297,3
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YLR164W,507,481,0.948717949,16,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR047C,1335,251,0.188014981,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR122W,3195,251,0.07856025,1,2,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL033C,1254,184,0.146730463,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGL155W,1131,251,0.221927498,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL234W,1281,248,0.193598751,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKR011C,1062,1020,0.960451977,21,7,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YBR139W,1527,489,0.320235756,1,5,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL022C,2523,251,0.09948474,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YIL130W,2895,172,0.059412781,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YCR100C,951,951,1,57,109,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOL015W,1761,203,0.115275412,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YEL065W,1887,251,0.133015368,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR217W,2586,2574,0.995359629,68,55,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL164C,2268,2261,0.99691358,66,43,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR036C,1503,251,0.166999335,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR156C,2181,2140,0.981201284,30,22,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL101C,2037,2032,0.99754541,81,56,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR326C,309,241,0.779935275,4,18,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YCR047C,828,251,0.303140097,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL195W,1212,251,0.20709571,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR170W,3417,364,0.106526193,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR092W,730,718,0.983561644,66,18,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGR251W,591,591,1,66,125,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR320C,2007,2005,0.999003488,83,49,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOR241W,1647,419,0.254401943,1,4,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,smorf215679,42,42,1,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR452W,2025,2022,0.998518519,37,20,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR319C,825,827,1.002424242,128,165,2
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YFR022W,2202,2200,0.999091735,83,62,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YKL095W,837,251,0.299880526,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YOL128C,1128,586,0.519503546,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL098W,3177,502,0.158010702,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNR075CA,93,32,0.344086022,6,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR027C,2982,2969,0.99564051,33,34,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR125W,2908,251,0.086313618,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL136WA,84,84,1,116,24,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNR077C,255,243,0.952941176,64,35,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YMR139W,1113,251,0.225516622,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YJL001W,764,761,0.996073298,62,15,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGL004C,1254,251,0.20015949,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR028C,3045,3043,0.999343186,93,80,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER079CA,339,264,0.778761062,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDR213W,2742,2721,0.992341357,58,49,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YDL096C,327,267,0.816513761,2,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR206W,1869,251,0.134296415,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YGL077C,1692,221,0.130614657,1,5,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YNL278W,3183,3178,0.998429155,80,82,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR083W,990,251,0.253535354,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPL086C,1674,251,0.149940263,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPL090C,1105,476,0.430769231,1,1,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YER125W,2430,2435,1.002057613,112,537,5
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YHR042W,2076,502,0.241811175,1,0,0
scORFeome-HIP-07_S151_L001_sorted.raw.vcf,YPR078C,1119,358,0.319928508,1,7,0
